id,,fclt_name,ctprvn_nm,sgnr_nm,legaldong_cd,legaldong_cd_si,legaldong_cd_gu,legalemd_nm,adstrd_cd,adstrd_nm,rdnmaddr_cd,rdnm_addr,zip_cd,grid_cd,x_cd,y_cd,opmt_plce,fstvl_bgn_dt,fstvl_bgn_dt_year,fstvl_bgn_dt_month,fstvl_bgn_dt_day,fstvl_end_dt,fstvl_end_dt_year,fstvl_end_dt_month,fstvl_end_dt_day,fstvl_cn,mnnst,auspc_instt,supt_instt,telno,hmpg,rlt_inf,data_stdde,prvd_agnc_cd,prvd_agnc_nm,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KC488PO20N000450,,2019겨울공주군밤축제,충청남도,공주시,4415011000,44,44150,금학동,4415055000,금학동,4.42E+11,충청남도 공주시 수원지공원길 74,32602,다바663262,36.43336915,127.124038,고마아트센터,20190118,2019,1,18,20190120,2019,1,20,눈썰매장 및 겨울놀이시설 운영,겨울공주 군밤축제추진위원회,공주시,,041-840-8093,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000451,,2019 백제어울마당,충청남도,공주시,4415010700,44,44150,웅진동,4415054000,웅진동,4.42E+11,충청남도 공주시 왕릉로 37 (웅진동),32535,다바653292,36.46060505,127.1126907,송산리고분군(무령왕릉) 일원,20190504,2019,5,4,20191102,2019,11,2,"미마지탈극, 무예극, 백제탈 체험 등",JK커뮤니케이션,공주시,,041-840-8069,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000452,,2019 웅진성수문병 근무교대식,충청남도,공주시,4415010800,44,44150,금성동,4415054000,웅진동,4.42E+11,충청남도 공주시 웅진로 280 (금성동),32555,다바662298,36.46521533,127.1236802,공산성 금서루,20190504,2019,5,4,20191110,2019,11,10,"수문병 근무교대식, 체험프로그램 등",봉황기획,공주시,,041-840-8069,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000453,,2019 공주 석장리 구석기축제,충청남도,공주시,4415012500,44,44150,석장리동,4415059000,월송동,4.42E+11,충청남도 공주시 금벽로 990 (석장리동),32591,다바720278,36.44795221,127.1875895,석장리박물관,20190503,2019,5,3,20190506,2019,5,6,"네안데르탈인 특별전시전, 별빛토크쇼, 구석기문화 체험 등",공주석장리구석기축제조직위원회,공주시,,041-840-8112,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000454,,2019 계룡산산신제,충청남도,공주시,4415033029,44,44150,계룡면,4415033000,계룡면,4.42E+11,충청남도 공주시 계룡면 보목고개로 393,32619,다바710151,36.333638,127.177107,계룡면 양화리 신원사일원,20190420,2019,4,20,20190421,2019,4,21,"유.불.무가식 산신제,점사체험, 다양한 무대공연 등",계룡산산신제보존회,공주시,,041-840-2056,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000455,,제16회 마곡사신록축제,충청남도,공주시,4415039029,44,44150,사곡면,4415039000,사곡면,4.42E+11,충청남도 공주시 사곡면 마곡사로 966,32520,다바562400,36.55740589,127.011603,사곡면 운암리 마곡사일원,20190427,2019,4,27,20190428,2019,4,28,"버스킹공연, 꽃화분, 야생화 전시, 보물찾기, 농특산물 판매 등",마곡사신록축제추진위원회,공주시,,041-840-2056,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000456,,2019 계룡산벚꽃축제,충청남도,공주시,4415034033,44,44150,반포면,4415034000,반포면,4.42E+11,충청남도 공주시 반포면 동학사1로 167-31,32626,다바776181,36.36030634,127.2509274,계룡산 동학사 일원,20190405,2019,4,5,20190414,2019,4,14,"야간경관 설치, 계룡산벚꽃가요제, 분청사기 만들기, 먹거리 운영 등",계룡산축제추진위원회,공주시,,041-840-2056,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000457,,갑사황매화 축제,충청남도,공주시,4415033027,44,44150,계룡면,4415033000,계룡면,4.42E+11,충청남도 공주시 계룡면 갑사로 567-3,32615,다바718187,36.36607692,127.1864443,갑사일원,20190426,2019,4,26,20190428,2019,4,28,"문화공연, 체험, 갑사 과거사 사진전시회 등",갑사번영회,공주시,,041-840-8093,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000459,,공주 금강여름축제,충청남도,공주시,4415039029,44,44150,사곡면,4415039000,사곡면,4.42E+11,충청남도 공주시 사곡면 마곡사로 854,32520,다바569400,36.55728753,127.0183843,고마아트센터,20190726,2019,7,26,20190728,2019,7,28,"국악&재즈공연, 프린지공연, 밴드경연대회, 물놀이 체험및 전시, 먹거리 운영 등",공주 금강여름축제조직위원회,공주시,,041-840-2056,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000460,,제65회 백제문화제,충청남도,공주시,4415012000,44,44150,신관동,4415057000,신관동,4.42E+11,충청남도 공주시 금벽로 368 (신관동),32573,다바666303,36.47021463,127.1274371,금강신관공원 및 공산성 일원,20190928,2019,9,28,20191006,2019,10,6,"웅진파타지아, 웅진성퍼레이드, 체험마당, 먹거리마당, 농특산물판매 등",공주시백제문화선양위원회,백제문화제추진위원회,,041-840-8069,,,20200707,4500000,충청남도 공주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000485,,제15회 영등포 여의도 봄꽃축제,서울특별시,영등포구,1156011000,11,11560,여의도동,1156054000,여의동,1.16E+11,서울특별시 영등포구 의사당대로 1 (여의도동),7233,다사484483,37.5329136,126.9164036,여의서로 일대(국회의사당 뒤편),20190405,2019,4,5,20190411,2019,4,11,"공연, 문화, 전시, 체험",영등포문화재단,영등포구,"서울특별시, 우리은행, 산업은행",02-2670-3128,www.ydp.go.kr www.ydpcf.or.kr,,20200706,3180000,서울특별시 영등포구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000535,,롤링나이트 2019,서울특별시,강남구,1168010500,11,11680,삼성동,1168058000,삼성1동,1.17E+11,서울특별시 강남구 영동대로 513 (삼성동),6164,다사610459,37.51182328,127.0591597,코엑스 K-POP광장,20190605,2019,6,5,20190630,2019,6,30,"야외롤러장, 부대행사",코엑스,강남구+(사)한국무역협회,,02-6000-1125,http://www.coex.co.kr/?post_type=urbanpark&p=25495,,20200507,3220000,서울특별시 강남구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000539,,우륵문화제,충청북도,충주시,4313011800,43,43130,연수동,4313051500,성내.충인동,4.31E+11,충청북도 충주시 예성로 266 (연수동),27371,라바388871,36.98169208,127.9365803,충주공설운동장,20190926,2019,9,26,20190929,2019,9,29,"문화행사, 공연, 전시,대회",우륵문화제추진위원회,충주예총,충주시,043-847-1565,www.cjart.or.kr,"충주예총홈페이지,충주시홈페이지",20200630,4390000,충청북도 충주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000544,,용전들노래 가을걷이 한마당,광주광역시,북구,2917013600,29,29170,용전동,2917069500,건국동,2.92E+11,광주광역시 북구 용전마을길 42,61042,다라451938,35.23893658,126.8973084,용전동 용전마을 일원,20191026,2019,10,26,20191026,2019,10,26,"용전들노래재현, 체험마당, 공연 등(2020년 일정 미정)",사)용전들노래보존회,광주광역시 북구,북광주농협,062-410-6618,,,20200629,3620000,광주광역시 북구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000545,,제21회 용전들노래 정기공연,광주광역시,북구,2917013600,29,29170,용전동,2917069500,건국동,2.92E+11,광주광역시 북구 용전마을길 42,61042,다라451938,35.23893658,126.8973084,용전동 용전마을 일원,20190727,2019,7,27,20190727,2019,7,27,"용전들노래재현, 체험마당, 공연 등(2020년 일정 미정)",사)용전들노래보존회,광주광역시 북구,북광주농협,062-410-6618,,,20200629,3620000,광주광역시 북구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000546,,옥정호 꽃걸음 빛바람 축제,전라북도,임실군,4575032027,45,45750,운암면,4575032000,운암면,4.58E+11,전라북도 임실군 운암면 입석1길 59,55904,다마685373,35.63203851,127.1526815,운암면 요산공원,20190427,2019,4,27,20190428,2019,4,28,"노래자랑, 문화예술공연, 각설이 품바공연, 초청가수 공연, 청소년 가요댄스 경연대회 등",운암면 지역발전협의회,운암면 지역발전협의회,"전라북도, 임실군",063-640-4083,www.옥정호꽃빛.com,N,20200628,4760000,전라북도 임실군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000547,,의견문화제,전라북도,임실군,4575035521,45,45750,오수면,4575035500,오수면,4.58E+11,전라북도 임실군 오수면 충효로 2096-16,55953,다마848277,35.54520247,127.3326779,오수의견공원,20190504,2019,5,4,20190506,2019,5,6,"반려동물과 함께하는 열린음악회, 개판콘서트, 반려견 콘테스트, 키즈 페스티벌 등",의견문화제전위원회,의견문화제전위원회,"전라북도, 임실군",063-642-5292,www.osudog.com,N,20200628,4760000,전라북도 임실군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000548,,섬진강다슬기축제,전라북도,임실군,4575040028,45,45750,덕치면,4575040000,덕치면,4.58E+11,전라북도 임실군 덕치면 강운로 11,55941,다마680250,35.52099481,127.1471835,섬진강생활체육공원,20190720,2019,7,20,20190721,2019,7,21,"맨손 물고기잡기 대회, 다슬기 까기 대회, 다슬기 잡기 대회, 민속경기 등",섬진강다슬기축제위원회,섬진강다슬기축제위원회,"전라북도, 임실군",063-640-2313,,N,20200628,4760000,전라북도 임실군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000549,,필봉마을굿축제,전라북도,임실군,4575039028,45,45750,강진면,4575039000,강진면,4.58E+11,전라북도 임실군 강진면 강운로 272,55937,다마686267,35.53639442,127.1544452,필봉문화촌,20190815,2019,8,15,20190818,2019,8,18,"국가무형문화재 초청공연, 전국농악경연대회, 국제교류 문화공연 등",임실필봉농악보존회,임실필봉농악보존회,"문화체육관광부, 임실군",063-640-2901,www.pilbong.co.kr,N,20200628,4760000,전라북도 임실군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000550,,사선문화제,전라북도,임실군,4575038026,45,45750,관촌면,4575038000,관촌면,4.58E+11,전라북도 임실군 관촌면 사선2길 68-7,55909,다마796418,35.6723571,127.2746245,관촌사선대,20190920,2019,9,20,20190922,2019,9,22,"사선녀선발전국대회, 호남좌도농악전국대회, 축하방송 등",사선문화제전위원회,사선문화제전위원회,임실군,063-643-3988,,N,20200628,4760000,전라북도 임실군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000551,,임실N치즈축제,전라북도,임실군,4575034021,45,45750,성수면,4575034000,성수면,4.58E+11,전라북도 임실군 성수면 도인2길 50,55918,다마820374,35.63310329,127.3012599,"임실치즈테마파크, 임실치즈마을",20191003,2019,10,3,20191006,2019,10,6,"국가대표 왕치즈피자 만들기, 우유드림 행복드림 퍼레이드, 임실N치즈페어, 치즈경매 등",임실N치즈축제 제전위원회,임실군,"문화체육관광부, 농림축산식품부, 전라북도 등",063-643-3900,www.imsilfestival.com,N,20200628,4760000,전라북도 임실군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000552,,산타축제,전라북도,임실군,4575034021,45,45750,성수면,4575034000,성수면,4.58E+11,전라북도 임실군 성수면 도인2길 50,55918,다마820374,35.63310329,127.3012599,임실치즈테마파크,20191221,2019,12,21,20191225,2019,12,25,"산타플래시몹 퍼레이드, 19명의 산타를 찾아라, 산타경연대회 등",(재)임실치즈테마파크,(재)임실치즈테마파크,임실군,063-643-2300,www.cheesepark.kr,N,20200628,4760000,전라북도 임실군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000568,,제19회 명지시장 전어축제,부산광역시,강서구,2644010400,26,26440,명지동,,,2.64E+11,부산광역시 강서구 신포길 13-2 (명지동),46717,마라305806,35.112969,128.9321171,명지시장,20190820,2019,8,20,20190822,2019,8,22,"시식회, 노래자랑, 공연 등",명지시장 상인회,명지시장 전어축제추진위원회,,051-970-4475,http://www.bsgangseo.go.kr/visit,축제 관련 정보 제공,20200301,3360000,부산광역시 강서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000570,,대청호대덕뮤직패스티벌,대전광역시,대덕구,3023012500,30,30230,미호동,,,3.02E+11,대전광역시 대덕구 대청로 607 (미호동),34316,다바976306,36.47362538,127.4735679,대청공원 일원,20190406,2019,4,6,20190407,2019,4,7,"청소년 가요제, 뮤직페스티벌, 체험부스 등",대덕문화원,대전광역시 대덕구,,042-608-6732,,,20200429,3680000,대전광역시 대덕구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000571,,동춘당문화제,대전광역시,대덕구,3023010700,30,30230,송촌동,3023054300,송촌동,3.02E+11,대전광역시 대덕구 동춘당로 80,34402,다바947186,36.36537889,127.4412933,동춘당공원 일원,20190419,2019,4,19,20190420,2019,4,20,"선비문화 계승, 발전 / 숭모제례, 문정공시호봉송행렬",대덕문화원,대전광역시 대덕구,,042-608-6573,,,20200429,3680000,대전광역시 대덕구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000602,,코로나로 미정(감악문화축제),경기도,양주시,4163032021,41,41630,남면,,,4.16E+11,경기도 양주시 남면 감악산로244번길 169,11404,다사538882,37.89321812,126.9745793,남면,20190908,2019,9,8,20190908,2019,9,8,지역축제,남면사회단체협의회,남면사회단체협의회,,031-867-5683,-,"주변관광지-감악산, 조소앙선생기념관, 맹골마을, 초록지기 등",20200616,5590000,경기도 양주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000603,,코로나로 미정(2020 양주 천만송이 천일홍 축제),경기도,양주시,4163010600,41,41630,광사동,,,4.16E+11,경기도 양주시 광사로 131-66 (광사동),11494,다사631763,37.785795,127.081833,양주2동,20190921,2019,9,21,20190922,2019,9,22,지역축제,양주시,양주시,,031-8082-5655,https://www.yangju.go.kr/festival/index.do,,20200616,5590000,경기도 양주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000605,,감천문화마을 골목축제,부산광역시,사하구,2638010800,26,26380,감천동,2638063000,감천제2동,2.64E+11,부산광역시 사하구 감내2로 203 (감천동),49368,마라376790,35.09748815,129.010624,감천문화마을 일원,20190426,2019,4,26,20190428,2019,4,28,"골목나라퍼레이드,청소년프린지어워드, 골목노래자랑, 마을연극 등",(사)감천문화마을 주민협의회,부산광역시 사하구,,051-204-1444,http://www.gamcheon.or.kr,,20200618,3340000,부산광역시 사하구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000606,,하단포구웅어축제,부산광역시,사하구,2638010300,26,26380,하단동,,,2.64E+11,부산광역시 사하구 하신번영로 253-1 (하단동),49424,마라329797,35.103745,128.9581946,하단동일원,20190524,2019,5,24,20190526,2019,5,26,"웅어회, 웅어구이 무료시식 및 판매 / 사물놀이, 어업인 장기자랑 및 노래자랑",하단어촌계,부산광역시 수협,사하구,051-220-4501,https://www.saha.go.kr/tour/contents.do?mId=0202050000,,20200618,3340000,부산광역시 사하구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000607,,다대포어항문화축제,부산광역시,사하구,2638010600,26,26380,다대동,,,2.64E+11,부산광역시 사하구 다대동로8번길 40 (다대동),49522,마라342743,35.05560102,128.9724274,다대포 일원,20191115,2019,11,15,20191116,2019,11,16,"어류방류 체험, 생선회 정량달기 등",다대포어항문화축제추진위원회,부산광역시 수협(다대 어촌계),사하구,051-220-4501,https://www.saha.go.kr/tour/contents.do?mId=0202040000,,20200618,3340000,부산광역시 사하구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
